Glottocode	Parent Glottocode	Node Name	ISO Code	family_id	level	latitude	longitude
rucu1237	waya1269	Rucuyen		cari1283	dialect		
ruda1234	mina1281	Rudani		indo1319	dialect		
ruda1235	gazi1243	Rudashti		indo1319	dialect		
rudb1238	gila1242	Rudbari	rdb	indo1319	language	37.0878	49.8801
rudb1239	hali1246	Rudbāri (Halilrud)		indo1319	dialect		
ruee1238	nucl1396	Rue		atla1278	dialect		
rufi1234	book1242	Rufiji	rui	book1242	language	-7.99059	38.7133
rufi1235	east2731	Rufiji-Ruvuma		atla1278	family		
rufi1236	rufi1235	Rufijic		atla1278	family		
rufu1238	kiny1244	Rufumbira		atla1278	dialect		
ruga1238	koch1249	Ruga	ruh	sino1245	language	25.506	91.469
ruhu1238	lame1257	Ruhu		atla1278	dialect		
ruka1240	aust1307	Rukai	dru	aust1307	language	22.7738	120.844
ruko1238	konz1239	Rukonjo		atla1278	dialect		
ruku1239	boru1244	Rukul		atla1278	dialect		
ruku1240	ninz1247	Rukubic		atla1278	family		
ruma1247	roma1326	Rumantsch Grischun		indo1319	dialect		
ruma1248	west2791	Rumai Palaung	rbb	aust1305	language	23.6404	97.3172
ruma1249	kork1243	Ruma (Korku)		aust1305	dialect		
ruma1250	atla1280	Ruma	ruz	unat1236	language	10.571	8.21883
ruma1251	lana1236	Rumanau		aust1307	dialect		
rumb1239	biak1248	Rumberpon		aust1307	dialect		
rumb1240	wita1237	Rumbia		aust1307	dialect		
rumb1241	nort2663	Rumbur-Bumboret		indo1319	dialect		
rume1240	nort2600	Rumelian		indo1319	dialect		
rumm1238	sout3051	Rum		afro1255	dialect		
rums1243	sout2986	Rumsen		miwo1274	language	36.60424	-121.8048
rumu1242	ikwe1242	Rumuji		atla1278	dialect		
rumu1243	tura1263	Rumu	klq	tura1263	language	-7.17149	144.179
runa1235	choc1284	Runa	rna	unat1236	language	2.74999	-76.5
rund1241	rwan1241	Rundi-Kitwa		atla1278	language	-3.022268	29.485248
rund1242	rund1244	Rundi	run	atla1278	language	-2.94	29.97
rund1243	taga1273	Rundum		aust1307	dialect		
rund1244	rwan1241	Rundic		atla1278	family		
rung1255	malu1251	Rungwa	rnw	atla1278	language	-7.24959	31.7614
rung1256	mamb1296	Rungu		atla1278	dialect		
rung1257	maba1275	Runga-Kibet		maba1274	family		
rung1258	rung1257	Runga	rou	maba1274	language	9.7154	20.9945
rung1259	rung1260	Rungus	drg	aust1307	language	6.83989	116.743
rung1260	dusu1277	Rungus-Mangkaak-Labuk		aust1307	family		
rung1263	pend1244	Rungtu Chin	rtc	book1242	language		
runi1234	oldu1238	Runiform Old Turkic		turk1311	dialect		
rupa1234	sher1257	Rupa		sino1245	dialect	27.2029222	92.3970446
rupi1234	kokb1239	Rupini		sino1245	dialect		
rupp1234	east2814	Rup		indo1319	dialect		
rura1239	west2952	Rural Peshawar Hindko		indo1319	dialect		
rura1249	malt1254	Rural West Maltese		afro1255	dialect		
rura1250	malt1254	Rural Central Maltese		afro1255	dialect		
rura1251	malt1254	Rural East Maltese		afro1255	dialect		
rura1252	afri1276	Rural African American Vernacular English		indo1319	dialect		
ruri1238	kway1241	Ruri		atla1278	dialect		
ruru1237	aust1304	Rurutu		aust1307	dialect		
rush1239	rosh1238	Rushani		indo1319	dialect	38.07829	71.58549
russ1255	cent2419	Russian-Tajik Sign Language	rsl	sign1238	language	56	44
russ1263	east1426	Russian	rus	indo1319	language	59	50
russ1264	buri1258	Russia Buriat	bxr	mong1349	language	50.85331	105.5637
russ1265	pomo1273	Russian River and Eastern		pomo1273	family		
russ1266	russ1265	Russian River		pomo1273	family		
russ1267	russ1269	Russenorsk		pidg1258	language	70.662	23.681
russ1269	pidg1258	Russian-based pidgin		pidg1258	family		
russ1270	deaf1237	RSLic		sign1238	family		
russ1271	russ1255	Russian Sign Language		sign1238	dialect		
rust1238	nort3097	Rustaqa		afro1255	dialect		
rusy1239	ukra1257	Rusyn	rue	indo1319	language	48.7171	22.9579
ruta1240	nyor1246	Rutagwenda		atla1278	dialect		
ruta1241	amah1245	Rutah		aust1307	dialect		
ruta1242	west2841	Rutara		atla1278	family		
ruth1234	mnga1238	Ruthok		sino1245	dialect		
rutt1238	nort2815	Rut		nilo1247	dialect		
rutu1240	west2428	Rutul	rut	nakh1245	language	41.6187	47.3244
rutw1238	kiny1244	Rutwa		atla1278	dialect		
ruul1235	nort3228	Ruuli	ruc	atla1278	language	1.41726	32.4179
ruun1238	ruun1240	Ruund	rnd	atla1278	language	-8.86971	21.4164
ruun1239	chok1246	Ruund-Salampasu		atla1278	family		
ruun1240	lund1275	Ruund-Kete		atla1278	family		
ruvu1234	rufi1235	Ruvuma		atla1278	family		
ruvu1235	nort3209	Ruvu		atla1278	family		
ruwi1234	kono1265	Ruwila	rwl	atla1278	dialect		
rwaa1238	west2852	Rwa	rwk	atla1278	language	-3.42862	36.7686
rwan1241	kivu1239	West Highlands Kivu		atla1278	family		
rwan1245	nort3097	Rwanduz		afro1255	dialect		
rwan1246	unun9986	Rwandan Sign Language	rsn	sign1238	language	-1.38553	30.23427
rymb1238	jain1238	Rymbai		aust1305	dialect		
ryuk1243	japo1237	Ryukyuan		japo1237	family		
ryuk1244	ryuk1243	Southern Ryukyu		japo1237	family		
saaa1240	mala1540	Sa'a	apb	aust1307	language	-9.60258	161.467
saaa1241	sout3188	Sa	sax	aust1307	language	-15.9534	168.228
saaf1238	saaf1239	Saafi-Saafi	sav	atla1278	language	14.625	-17.0568
saaf1239	cang1245	Saafi-Noon-Lehar		atla1278	family		
saal1237	sere1260	Saalum		atla1278	dialect		
saam1281	ural1272	Saami		ural1272	family		
saam1282	west2422	Saam	raq	sino1245	dialect	26.8442	87.9534
saam1283	saam1286	Saamia	lsm	atla1278	language	0.3652	34.0335
saam1284	luyi1234	Saamia-Wanga-Bukusu		atla1278	family		
saam1285	saam1284	Saamia-Wanga		atla1278	family		
saam1286	west2858	Saamiaic		atla1278	family		
saan1245	dugu1248	Saan		atla1278	dialect		
saan1246	stra1244	Saanich		sali1255	dialect		
saan1247	east2794	Saan Dan		mand1469	dialect		
saar1237	kana1292	Saaroa	sxr	aust1307	language	23.2632	120.711
saar1238	east2818	Saarlouis-Koblenz		indo1319	dialect		
saar1239	luxe1244	Saarburg-Prüm		indo1319	dialect		
saaw1241	noon1242	Saawii		atla1278	dialect		
saaw1242	kpug1234	Saawa		atla1278	dialect		
saba1261	band1342	Sabanga		atla1278	dialect		
saba1262	elgo1240	Sabaot	spy	nilo1247	language	1.01297	34.6664
saba1263	brun1252	Sabah Malay	msi	aust1307	language	4.64808	117.024
saba1264	nimo1246	Sabari		aust1307	dialect		
saba1265	kela1257	Sa'ban	snv	aust1307	language	3.58723	115.664
saba1267	bisa1270	Sabah Bisaya	bsy	aust1307	language	5.30433	115.512
saba1268	namb1299	Sabanê	sae	namb1299	language	-12.9857	-60.335
saba1272	bugl1243	Sabanero		chib1249	dialect		
saba1276	saba1281	Saba	saa	afro1255	language	11.3072	18.4906
saba1279	sayh1236	Sabaic	xsa	afro1255	language	15.42	45.35
saba1280	asma1256	Sabakor		nucl1709	family		
saba1281	soko1265	Saba-Sokoro-Tamki		afro1255	family		
saba1282	coas1317	Sabaki-Swahili		atla1278	family		
saba1283	coyu1235	Sabaneta		toto1251	dialect		
saba1284	iran1262	Sabah Iranun	ilm	aust1307	dialect	6.35	116.43
saba1285	nort3253	Sabahan		aust1307	family		
sabe1248	sabe1249	Old Sabellic	qhr	indo1319	language	43.538	13.463
sabe1249	ital1284	Sabellic		indo1319	family		
sabi1245	sabe1248	Sabine	sbv	indo1319	dialect		
sabi1246	nyol1238	Sabi (Uganda)		atla1278	dialect		
sabi1247	kups1238	Sabiny		nilo1247	dialect		
sabi1248	east2731	Sabi		atla1278	family		
sabo1240	nort2811	Sabo		krua1234	dialect		
sabo1241	lele1270	Sabon		aust1307	dialect		
sabu1246	kari1254	Sabujá		kari1254	dialect		
sabu1253	lano1247	Sabüm	sbo	aust1305	language	5.34694	101.065
sabu1254	logo1261	Saburi		daju1249	dialect		
sabu1255	hawu1234	Hawu	hvn	aust1307	language	-10.5522	121.847
sabu1256	abuu1241	Sabu (Papua New Guinea)		ramu1234	dialect		
sabz1234	khor1275	Sabzevari		indo1319	dialect		
saca1238	core1251	Sacapulteco	quv	maya1287	language	15.274	-91.109
saca1239	uncl1493	Sacata		uncl1493	language		
sacc1239	mesk1242	Sac		algi1248	dialect		
sach1240	chut1247	Sach		aust1305	dialect		
sada1241	cent2292	Sadanga		aust1307	dialect		
sada1242	sadr1250	India-Nepal-Bangladesh Sadri		indo1319	family		
sada1243	mait1254	Sadanic		indo1319	family		
sado1237	hoku1242	Sado		japo1237	dialect		
sadr1247	mait1250	Sadri (Maithili)		indo1319	dialect		
sadr1248	sada1242	Sadri	sck	indo1319	language	23.6585	84.8114
sadr1249	chha1249	Sadri Korwa		indo1319	dialect		
sadr1250	sada1243	Sadri-Panchpargania		indo1319	family		
sadu1234	kazh1234	Sadu		sino1245	language	24.3	102
saek1240	nort3326	Saek	skb	taik1256	language	17.4558	104.787
saep1240	gang1273	Saep	spd	nucl1709	language	-5.64812	146.078
safa1243	safa1246	Safaliba	saf	atla1278	language	8.93768	-2.58467
safa1244	mark1256	Safané		mand1469	dialect		
safa1245	anci1245	Safaitic		afro1255	dialect		
safa1246	nort3234	Safaliba-Dagaare		atla1278	family		
safa1247	cent2334	Safaree Aweer		afro1255	dialect		
safe1240	nort3145	Safeyoka	apz	anga1289	language	-7.05417	146.09
safw1238	mbey1234	Safwa	sbk	atla1278	language	-8.54936	33.4766
saga1256	vidu1239	Sagala	sbm	atla1278	language	-6.98537	36.9153
saga1260	saga1268	Sagai		turk1311	dialect		
saga1261	dido1241	Sagadin		nakh1245	dialect		
saga1262	tait1249	Sagalla	tga	atla1278	language	-3.60164	38.5037
saga1263	koya1253	Sagaka		mand1469	dialect		
saga1265	hich1237	Saga-ben		japo1237	dialect		
saga1266	rogo1239	Sagamuk-Sama-Sambuga		atla1278	family		
saga1267	khak1248	Sagay-Kacha		turk1311	dialect		
saga1268	saga1267	Sagay-Beltir		turk1311	dialect		
sagb1238	monk1234	Sagbee		atla1278	dialect		
sagw1238	wagd1238	Sagwara		indo1319	dialect		
sagz1238	diii1241	Sagzee		atla1278	dialect		
saha1239		Sahaptian			family		
saha1240	saha1239	Sahaptin		saha1239	family		
saha1256		Saharan			family		
sahi1237	saur1249	Sahibganj		drav1251	dialect		
sahi1241	uppe1445	Sahidic		afro1255	dialect		
sahi1245	tuni1259	Sahil		afro1255	dialect		
saho1245	lowl1267	Saho-Afar		afro1255	family		
saho1246	saho1245	Saho	ssy	afro1255	language	14.75	39.75
sahu1244	nort2924	Sahuan		nort2923	family		
sahu1245	sahu1246	Sahu	saj	nort2923	language	1.00742	127.493
sahu1246	nucl1759	Sahu-Waioli		nort2923	family		
said1239	egyp1254	Saidi Arabic	aec	afro1255	language	25.4132	30.5302
said1240	nort3139	Saida Sunni Arabic		afro1255	dialect		
saif1237	tehi1237	Saifi		west1493	dialect		
saii1240	gumu1244	Sai		gumu1250	dialect		
saik1234	hyam1245	Saik		atla1278	dialect		
sain1244	asho1236	Saingbaun		sino1245	dialect		
sain1246	less1242	Saint Lucian Creole French	acf	indo1319	language	15.3947	-61.3641
saip1238	sins1241	Saipa		nucl1709	dialect		
saiq1238	nort2920	Saiqora		nucl1709	dialect		
sair1238	thad1238	Sairang		sino1245	dialect		
sais1237	nort2899	Saisiyat	xsy	aust1307	language	24.6043	121.067
saja1240	miji1239	Sajolang	sjl	sino1245	language	27.57952	92.77
saja1241	puna1281	Sajau-Latti	sjb	aust1307	language	2.43432	117.401
saka1282	temi1246	Sakai of Plus Korbu		aust1305	dialect		
saka1283	hmar1240	Sakachep-Chorei	sch	sino1245	language	25.994	93.949
saka1284	makh1266	Saaka		atla1278	dialect		
saka1285	nkut1238	Saka (DRC)		atla1278	dialect		
saka1286	ntom1248	Sakanyi		atla1278	dialect		
saka1287	saka1301	Sakata	skt	atla1278	language	-2.85653	17.9669
saka1288	ment1249	Sakalagan		aust1307	dialect		
saka1289	sout3339	Wanohe	sku	aust1307	language	-15.0757	167.051
saka1290	mbul1263	Sakar		aust1307	dialect		
saka1291	saka1299	West Malagasy Sakalava	skg	aust1307	language	-20.28	44.32
saka1292	saka1297	Sakam	skm	nucl1709	language	-6.18726	146.702
saka1296	bara1406	Jalking		afro1255	language	11.142643	18.139694
saka1297	uruw1240	Sakam-Som		nucl1709	family		
saka1298	saka1303	Saka		indo1319	family		
saka1299	inla1273	Western Malagasic		aust1307	family		
saka1300	book1242	Sakan	xsk	book1242	language		
saka1301	kwak1270	Sakata-Tiinic		atla1278	family		
saka1302	mina1268	Sakai in Minangkabau		aust1307	dialect		
saka1303	iran1269	Saka-Wakhi		indo1319	family		
saka1304	nana1257	Sakachi-Alyan		tung1282	dialect		
sake1246	saka1283	Sakachep		sino1245	dialect		
sake1247	sake1249	Sake	sak	atla1278	language	0.25188	11.787
sake1249	nucl1803	Sake-Ndambomo		atla1278	family		
sakh1245	ainu1252	Sakhalin Ainu		ainu1252	language	48.141866	142.329834
sakh1246	east2846	Sakhalin Evenki		tung1282	dialect		
sakh1247	nivk1234	Nighvng		nivk1234	language	51.7814	143.1628
saki1247	cent2103	Sakizaya	szy	aust1307	language	24.026316	121.531394
saki1248	akun1243	Mekens	skf	tupi1275	language	-13.054	-62.0927
saki1249	maia1254	Saki		nucl1709	dialect		
sakk1239	jing1259	Luish		sino1245	family		
sakk1240	east2811	Sakkyryr		tung1282	dialect		
sakm1234	chak1270	Sak (Myanmar)		sino1245	dialect		
sako1234	laot1235	Sakon Nakhon		taik1256	family		
saku1238	bora1271	Sakuye		afro1255	dialect		
saku1239	saki1248	Sakurabiat		tupi1275	dialect		
sala1263	garh1243	Salani		indo1319	dialect		
sala1264	oghu1243	Salar	slr	turk1311	language	35.5457	102.819
sala1265	avar1256	Salatav		nakh1245	dialect		
sala1266	kafu1239	Sala	shq	atla1278	language	-15.5848	27.4534
sala1268	ruun1239	Salampasu	slx	atla1278	language	-5.44937	23.1502
sala1269	seti1249	Salas	sgu	aust1307	language	-3.14654	130.53
sala1270	taga1273	Salalir		aust1307	dialect		
sala1271	gula1271	Salaa		aust1307	dialect		
sala1272	ecua1248	Tungurahua Highland Quichua	qxl	quec1387	language	-1.35447	-78.3953
sala1273	gavi1250	Salamãi	mnd	tupi1275	language	-12.0499	-61.25
sala1277	bora1271	Salale		afro1255	dialect		
sala1281	nort3096	Salamas		afro1255	dialect		
sala1282	nons1235	Salat (Català)		indo1319	dialect		
sala1283	chut1247	Salang		aust1305	dialect		
sala1284	sala1272	Salasaca Highland Quichua		quec1387	dialect		
sala1285	raja1255	Salawati-Batta		aust1307	family		
salc1238	book1242	Salchuq	slq	book1242	language	37.0392	47.3487
salc1239	lowe1425	Salcha-Goodpastor		atha1245	dialect		
salc1240	coto1254	Salcedo Media Lengua		mixe1287	dialect		
sale1243	telu1262	Salewari		drav1251	dialect		
sale1244	nort3221	Saleman	sau	aust1307	language	-2.82548	129.427
sali1253		Salinan	sln		language	36.18753	-121.05221
sali1255		Salishan			family		
sali1295	suau1244	Saliba	sbe	aust1307	language	-10.6148	150.727
sali1296	sawi1256	Salimana		timo1261	dialect		
sali1297		Saliban			family		
sali1298	sali1297	Sáliba	slc	sali1297	language	5.30115	-69.3843
sali1302	brib1243	Salitre-Cabagra		chib1249	dialect		
sall1238	west2356	Sallands	sdz	indo1319	dialect	52.4482	6.29104
salm1240	nort3098	Salmas		afro1255	dialect		
salo1238	nort2885	Salog		aust1307	dialect		
salt1242	goli1246	Salt-Yui	sll	nucl1709	language	-6.26519	145.021
salt1245	salt1242	Salt (Salt-Yui)		nucl1709	dialect		
salu1250	bamb1270	Salu Mokanam		aust1307	dialect		
salu1251	east2488	Saluan-Banggai		aust1307	family		
salu1252	west2571	Saluanic		aust1307	family		
salu1253	batu1263	Saluan	loe	aust1307	language	-0.873	122.746
salu1254	book1242	Salumá	slj	book1242	language	1.74782	-56.5107
salv1237	deaf1237	Salvadoran Sign Language	esn	sign1238	language	13.7024	-89.5988
saly1244	turk1304	Salyr		turk1311	dialect		
saly1245	east2839	Salyan		turk1311	dialect		
saly1246	surg1248	Salym Khanty		ural1272	dialect		
sama1240	west1486	Samarokena	tmj	kwer1242	language	-1.84878	138.34
sama1293	gand1253	Samaria		indo1319	dialect		
sama1294	nubr1243	Sama (Nepal)		sino1245	dialect		
sama1295	kazh1234	Samatao	ysd	sino1245	language	25.012	102.2
sama1296	unun9958	Samatu		sino1245	language	23.76	98.825
sama1297	samp1249	Samarung		sino1245	dialect		
sama1298	udih1248	Samargin		tung1282	dialect		
sama1299	negi1245	Samagir		tung1282	dialect		
sama1300	kimb1241	Sama	smd	atla1278	dialect	-9.86931	13.8713
sama1301	wara1300	Samar-Leyte		aust1307	dialect		
sama1302	grea1283	Sama-Bajaw		aust1307	family		
sama1303	sout2918	Sama (Malaysia-Philippines)		aust1307	dialect		
sama1304	ango1254	Samanai		sena1264	dialect		
sama1313	hebr1246	Samaritan	smp	afro1255	language	32.0817	35.4487
sama1314	sama1316	Samaritan Aramaic	sam	afro1255	dialect	32.3107	35.258
sama1315	wara1304	Samar-Waray		aust1307	family		
sama1316	late1255	Samaritan-Galilean Aramaic		afro1255	dialect		
sama1317	olda1245	Sam'alian		afro1255	dialect		
sama1318	gari1257	Samar		tung1282	dialect		
samb1303	sout2689	Sambelong		aust1305	dialect		
samb1304	saam1282	Sambya		sino1245	dialect		
samb1305	samb1324	Samba Leko	ndi	atla1278	language	8.19236	11.7366
samb1306	samb1305	Samba de Wangai		atla1278	dialect		
samb1307	hash1239	Sambe	xab	atla1278	language	9.160672	8.505628
samb1308	sham1278	Sambuga		atla1278	dialect		
samb1309	hung1281	Samba	smx	atla1278	language	-6.21344	17.1658
samb1310	diri1252	Sambyu		atla1278	dialect		
samb1311	tara1325	Sama Mum	ccg	atla1278	language	8.06905	11.7077
samb1312	samb1311	Sama of Mapeo		atla1278	dialect		
samb1313	samb1311	Sama Nnakenyare		atla1278	dialect		
samb1314	samb1311	Sama Jangani		atla1278	dialect		
samb1315	nucl1431	Samburu	saq	nilo1247	language	1.60735	37.0539
samb1316	nort3416	Sambirir		nilo1247	dialect		
samb1317	kura1250	Sambaya		mand1469	dialect		
samb1318	biak1248	Samberi		aust1307	dialect		
samb1319	cent2080	Sambalic		aust1307	family		
samb1320	boto1242	Sambali Botolan		aust1307	dialect		
samb1321	anga1291	Samberigi	ssx	nucl1709	language	-6.7028	143.951
samb1322	came1255	Central Adamawa		atla1278	family		
samb1323	samb1322	Samba-Duru		atla1278	family		
samb1324	leko1246	Samba-Leko-Perema-Mumbake		atla1278	family		
samb1325	macr1269	Sambalpuri	spv	indo1319	language	21.2233	83.9315
samb1326	mala1479	Sambas Malay		aust1307	dialect		
same1240	nasu1237	Samei	smh	sino1245	language	24.7859	99.9217
same1241	indo1317	Same'		aust1307	dialect		
sami1248	maan1238	Samihim		aust1307	dialect		
sami1249	stra1244	Samish		sali1255	dialect		
samm1243	roma1328	Sammarinese		indo1319	dialect		
samm1244	inla1274	Sam	snx	nucl1709	language	-5.55572	145.813
samo1265	lith1251	Samogitian	sgs	indo1319	dialect		
samo1298	ural1272	Samoyedic		ural1272	family		
samo1299	kama1351	Samoyed Koibal	zkb	ural1272	dialect		
samo1302	bisa1265	Samo-Busa		mand1469	family		
samo1303	kubo1241	Samo	smq	east2433	language	-6.15496	142.195
samo1305	samo1310	Samoan	smo	aust1307	language	-13.92	-171.83
samo1306	wama1249	Samosa	swm	nucl1709	language	-5.01391	145.537
samo1307	engl1287	Samoan Plantation Pidgin		pidg1258	language		
samo1308	west2780	Northwestern Mande		mand1469	family		
samo1309	duun1244	Duun-Seenku		mand1469	family		
samo1310	puka1245	Samoan-Tokelauan		aust1307	family		
samp1249	kham1300	Sampang	rav	sino1245	language	27.2999	87.0019
samp1250	samb1305	Sampara		atla1278	dialect		
samp1251	nucl1460	Sampang (Indonesia)		aust1307	dialect		
samp1252	biak1248	Sampori		aust1307	dialect		
samp1253	ciac1237	Sampolawa		aust1307	dialect		
samr1245	book1242	Samre of Siem Reap	sxm	book1242	language	13.479	103.978
samt1238	bula1260	Samtao	stu	aust1305	language	22.0185	99.2576
samu1241	west2932	Samurzakan-Zugdidi		kart1248	dialect		
samu1242	abkh1244	Samurzakan		abkh1242	dialect		
samu1243	gura1261	Samu		atla1278	family		
samu1244	ming1252	Samurzakano-Zugdidi		kart1248	dialect		
samv1238	mode1268	Samvedi	smv	indo1319	language	18.3068	74.9104
samy1234	yueh1236	Samyap		sino1245	dialect		
sana1277	sine1239	Sanandaji		indo1319	dialect		
sana1278	sana1299	Sanaga (A.60)		atla1278	family		
sana1279	dobu1241	Sanaroa		aust1307	dialect		
sana1280	huic1243	San Andrés Cohamiata		utoa1244	dialect		
sana1281	book1242	Sanapaná (Retired)	sap	book1242	language	-22.11454	-58.90698
sana1282	jung1240	San Andrés Inga		quec1387	dialect		
sana1283	pano1254	Sanainawa		pano1259	dialect		
sana1284	magd1235	San Agustín Tlacotepec		otom1299	dialect	17.203646	-97.51853
sana1285	loxi1235	San Agustín Loxicha Zapotec		otom1299	dialect		
sana1286	miah1237	San Agustín Mixtepec Zapotec	ztm	otom1299	language	16.2202	-96.3362
sana1287	sanj1286	San Antonio Eloxochitlán Mazatec		otom1299	dialect		
sana1291	hula1244	Jewish Sanandaj		afro1255	dialect		
sana1295	jude1277	Sanaani Arabic	ayn	afro1255	language	15.6552	44.8412
sana1296	jude1267	San'a		afro1255	dialect		
sana1297	misk1243	San Andres Creole English	icr	indo1319	language	12.55352	-81.70425
sana1298	east2852	Sanapaná	spn	leng1261	language	-22.49	-58.38
sana1299	nucl1802	Sanaga-West Mbam (A.40)		atla1278	family		
sana1300	tono1234	San Agustín Oapan-Analco-Tula del Rio		utoa1244	dialect		
sanb1240	sant1424	San Blasito Cora		utoa1244	dialect		
sanb1241	coat1242	San Baltazar Loxicha Zapotec	zpx	otom1299	language	16.0409	-96.762
sanb1242	kuna1280	San Blas Kuna	cuk	chib1249	language	9.15686	-78.3075
sanc1243	mala1540	Makira		aust1307	family		
sanc1244	magd1235	San Cristóbal Amoltepec Mixtec		otom1299	dialect	17.28458	-97.5706
sanc1245	gree1278	Sanchong Gelao		taik1256	dialect		
sand1269	asho1236	Sandoway		sino1245	dialect		
sand1270	suii1243	Sandong		taik1256	dialect		
sand1271	timn1235	Sanda (Loko)		atla1278	dialect		
sand1272	loko1255	Sanda		mand1469	dialect		
sand1273		Sandawe	sad		language	-5.26918	35.4808
sand1274	west2560	Sandakan Bajau		aust1307	dialect		
sand1275	timu1262	Sandiwar		aust1307	dialect		
sand1276	kima1244	Sandayo		aust1307	dialect		
sand1277	sout2961	Sandia		kiow1265	dialect		
sand1278	sand1283	San Dionisio del Mar Huave	hve	huav1256	language	16.3514	-94.7001
